Order ID,Product ID,Sales,Quantity,Discount,Profit
US-2014-168501,TEC-PH-10004922,267.96,5,0.2,16.7475
CA-2015-112053,TEC-AC-10004994,31.95,1,0.0,2.2365
CA-2017-108539,OFF-ST-10003208,725.84,4,0.0,210.4936
CA-2017-108539,OFF-BI-10003981,10.896,3,0.2,3.9498
CA-2017-108539,OFF-BI-10001031,8.544,2,0.2,2.8836
CA-2015-149811,OFF-BI-10003676,32.34,3,0.0,15.5232
CA-2015-149811,OFF-PA-10004082,39.9,5,0.0,19.95
US-2017-103814,OFF-PA-10001019,143.856,9,0.2,48.5514
CA-2016-123932,OFF-PA-10004665,41.92,4,0.2,15.196
CA-2016-123932,TEC-PH-10002447,329.584,2,0.2,37.0782
US-2016-101616,OFF-BI-10000014,87.28,8,0.0,41.0216
CA-2014-113768,FUR-CH-10002439,279.456,6,0.2,20.9592
CA-2014-113768,OFF-PA-10003063,8.0,2,0.0,3.84
CA-2016-138037,OFF-BI-10002982,27.24,5,0.2,9.534
CA-2014-150490,TEC-AC-10004510,16.36,1,0.0,1.636
CA-2014-150490,OFF-ST-10000321,15.78,2,0.0,0.6312
CA-2014-150490,OFF-AR-10004602,45.98,2,0.0,12.8744
US-2017-126060,FUR-BO-10003433,198.272,8,0.2,-32.2192
CA-2017-100951,OFF-ST-10001496,720.76,5,0.2,54.057
CA-2016-122017,FUR-FU-10000672,70.56,6,0.0,23.9904
CA-2016-122017,OFF-AP-10001293,81.96,2,0.0,22.9488
CA-2014-123477,OFF-AP-10000692,64.864,4,0.2,6.4864
CA-2016-107790,TEC-PH-10004539,151.192,1,0.2,13.2293
CA-2017-158071,TEC-PH-10002923,88.776,3,0.2,7.7679
CA-2017-158071,OFF-LA-10004689,11.56,4,0.0,5.4332
CA-2017-158071,OFF-ST-10001228,15.58,1,0.0,3.895
CA-2017-147403,OFF-PA-10003302,85.056,3,0.2,28.7064
US-2017-136721,FUR-FU-10004665,273.96,2,0.0,71.2296
US-2017-136721,FUR-FU-10004188,306.9,3,0.0,79.794
CA-2015-118738,OFF-PA-10003177,15.552,3,0.2,5.4432
CA-2015-118738,FUR-TA-10002607,347.361,7,0.3,-69.4722
CA-2015-118738,OFF-PA-10001166,10.368,2,0.2,3.6288
CA-2017-134152,TEC-AC-10004510,98.16,6,0.0,9.816
CA-2017-134152,OFF-AR-10004062,31.44,3,0.0,7.86
CA-2014-125542,OFF-EN-10000056,348.488,7,0.2,117.6147
CA-2014-125542,OFF-ST-10001469,172.736,4,0.2,-30.2288
CA-2016-136021,OFF-PA-10000551,15.54,3,0.0,7.6146
CA-2016-136021,TEC-MA-10000423,105.552,6,0.2,35.6238
CA-2016-149195,OFF-PA-10001870,25.92,5,0.2,9.072
CA-2016-149195,OFF-FA-10001843,15.808,8,0.2,5.3352
CA-2016-149195,OFF-PA-10002036,10.368,2,0.2,3.7584
CA-2017-161410,TEC-PH-10001760,358.2,3,0.4,41.79
CA-2017-161410,TEC-PH-10000673,545.916,14,0.4,72.7888
CA-2017-152786,OFF-BI-10000829,40.41,9,0.0,18.5886
CA-2017-164707,TEC-PH-10001924,167.976,3,0.2,10.4985
CA-2017-164707,TEC-AC-10004864,109.53,3,0.0,47.0979
CA-2017-164707,OFF-LA-10004345,9.82,2,0.0,4.8118
CA-2017-163874,OFF-BI-10000088,26.352,3,0.2,9.5526
US-2014-123183,OFF-LA-10002787,22.5,6,0.0,10.8
US-2014-123183,OFF-LA-10001569,9.96,2,0.0,4.5816
US-2014-123183,OFF-BI-10002429,213.08,7,0.0,102.2784
US-2014-123183,FUR-BO-10000362,1025.88,6,0.0,235.9524
CA-2014-104829,OFF-PA-10003016,21.98,7,0.0,9.891
US-2016-147340,FUR-FU-10002501,63.2,5,0.0,23.384
CA-2016-145492,OFF-AP-10003622,39.0,12,0.0,11.31
CA-2016-163202,OFF-BI-10002764,2.907,3,0.7,-2.0349
CA-2016-117681,FUR-BO-10001798,556.665,5,0.15,6.549
CA-2017-132262,TEC-AC-10000158,71.98,2,0.0,15.1158
CA-2017-132262,TEC-AC-10000303,79.98,2,0.0,26.3934
CA-2017-123043,OFF-BI-10003910,24.672,4,0.2,7.71
CA-2017-123043,OFF-BI-10000138,3.744,1,0.2,1.3104
US-2016-143280,TEC-PH-10002398,445.96,5,0.2,55.745
US-2016-143280,TEC-AC-10003399,36.24,1,0.0,15.2208
US-2016-143280,OFF-FA-10000992,10.65,3,0.0,5.0055
CA-2017-108854,OFF-PA-10005004,87.92,4,0.0,40.4432
CA-2017-108854,OFF-BI-10002854,22.424,1,0.2,8.409
CA-2017-108854,OFF-BI-10001670,90.48,3,0.2,33.93
CA-2017-108854,OFF-ST-10001837,42.76,1,0.0,11.1176
CA-2017-166856,OFF-BI-10002012,10.08,7,0.2,3.528
CA-2017-166856,TEC-AC-10004992,101.34,3,0.0,8.1072
CA-2016-153157,TEC-PH-10003171,224.75,5,0.0,62.93
US-2017-125647,OFF-AP-10000390,73.176,6,0.8,-197.5752
US-2017-125647,OFF-PA-10004888,20.736,4,0.2,7.2576
US-2017-125647,TEC-PH-10004188,39.984,2,0.2,-8.9964
CA-2014-132542,OFF-BI-10004099,15.36,2,0.0,7.68
CA-2015-110877,OFF-PA-10004621,36.288,7,0.2,12.7008
CA-2015-110877,TEC-PH-10002103,150.384,2,0.2,15.0384
US-2016-151827,TEC-PH-10002789,280.782,3,0.4,-60.8361
US-2016-151827,TEC-AC-10003289,31.984,2,0.2,1.1994
US-2016-163258,OFF-BI-10000138,11.232,3,0.2,3.9312
CA-2017-103009,OFF-PA-10001215,26.4,5,0.0,11.88
US-2017-120649,OFF-AR-10001545,3.52,2,0.0,1.0208
CA-2016-153598,TEC-AC-10003870,1649.95,5,0.0,659.98
CA-2016-153598,FUR-FU-10001085,111.9,6,0.0,51.474
US-2016-108497,FUR-BO-10004218,599.165,5,0.15,35.245
CA-2016-113096,OFF-ST-10003455,46.53,3,0.0,12.0978
CA-2014-136861,FUR-FU-10001967,31.984,2,0.2,1.999
CA-2017-117422,OFF-AP-10000938,161.568,2,0.2,16.1568
CA-2017-117422,OFF-PA-10005002,4.064,1,0.2,1.3716
CA-2017-117422,OFF-BI-10002799,6.216,4,0.7,-4.9728
CA-2017-129707,OFF-AR-10000246,8.896,4,0.2,0.6672
CA-2015-160171,OFF-AP-10000275,1640.7,5,0.0,459.396
CA-2015-160171,TEC-AC-10000892,270.0,3,0.0,97.2
CA-2014-103317,FUR-FU-10001591,19.52,2,0.2,5.368
CA-2014-103317,OFF-BI-10001787,9.81,5,0.7,-6.867
CA-2014-103317,FUR-FU-10003192,213.216,3,0.2,15.9912
CA-2016-167115,OFF-BI-10004600,588.784,2,0.2,183.995
US-2017-153633,OFF-AR-10002335,2.064,1,0.2,0.1548
CA-2017-155929,OFF-PA-10000859,6.368,2,0.2,2.388
CA-2015-148712,TEC-AC-10003198,99.6,1,0.0,36.852
CA-2015-148712,OFF-BI-10001900,62.296,13,0.2,21.0249
CA-2015-148712,OFF-AR-10000614,10.71,3,0.0,2.7846
CA-2016-128307,OFF-EN-10003040,20.936,1,0.2,7.0659
US-2016-127425,TEC-PH-10003442,33.0,6,0.0,8.25
US-2016-127425,TEC-AC-10002800,249.95,5,0.0,87.4825
US-2014-119081,OFF-SU-10000157,357.93,3,0.0,7.1586
US-2014-119081,TEC-AC-10001542,57.4,5,0.0,10.906
US-2014-119081,OFF-BI-10004519,331.96,2,0.0,149.382
US-2014-119081,FUR-FU-10003464,40.56,2,0.0,12.9792
CA-2016-140613,OFF-SU-10004261,86.2,5,0.0,24.998
US-2017-108700,OFF-PA-10004733,38.016,6,0.2,13.7808
CA-2017-160962,OFF-ST-10001325,8.384,1,0.2,0.7336
CA-2017-160962,OFF-AR-10003056,6.848,2,0.2,0.7704
CA-2017-130631,OFF-FA-10000089,19.6,5,0.0,9.604
CA-2017-130631,FUR-FU-10004093,68.46,2,0.0,20.538
CA-2017-116680,OFF-BI-10004022,13.344,6,0.2,4.3368
CA-2017-116680,FUR-TA-10001771,1478.272,8,0.2,92.392
US-2014-107405,OFF-ST-10002301,16.272,1,0.2,-3.8646
CA-2017-101574,FUR-FU-10001706,9.24,3,0.0,4.4352
CA-2014-146591,OFF-BI-10003676,32.34,10,0.7,-23.716
CA-2014-146591,OFF-PA-10000659,56.064,4,0.2,19.6224
CA-2014-146591,OFF-EN-10002504,108.72,5,0.2,36.693
CA-2014-146591,FUR-BO-10001972,181.47,5,0.7,-320.597
CA-2014-107706,OFF-PA-10000466,16.176,3,0.2,6.066
CA-2016-122448,FUR-CH-10002774,122.352,3,0.2,13.7646
CA-2014-132451,FUR-CH-10000454,585.552,3,0.2,73.194
CA-2014-132451,OFF-PA-10004888,19.44,3,0.0,9.3312
CA-2016-158547,OFF-AP-10003842,123.92,5,0.2,9.294
CA-2017-116946,FUR-FU-10000320,13.36,5,0.2,4.008
CA-2017-116946,OFF-ST-10002554,78.256,2,0.2,-17.6076
CA-2017-116946,FUR-BO-10000468,102.018,7,0.7,-183.6324
CA-2017-121741,OFF-ST-10004459,750.68,2,0.0,37.534
CA-2017-169691,OFF-LA-10002312,44.4,3,0.0,22.2
CA-2017-169691,OFF-ST-10001291,84.55,5,0.0,22.8285
CA-2017-169691,OFF-PA-10003022,17.94,3,0.0,8.7906
CA-2016-121356,OFF-BI-10002133,128.4,3,0.0,62.916
CA-2014-101770,OFF-BI-10001097,1.869,1,0.7,-1.3083
CA-2017-105487,TEC-PH-10001336,103.192,1,0.2,11.6091
CA-2017-105487,TEC-AC-10002305,36.0,2,0.0,6.48
CA-2017-105487,TEC-AC-10003610,239.96,4,0.0,115.1808
CA-2017-105487,OFF-ST-10002301,40.68,2,0.0,0.4068
CA-2017-148999,FUR-CH-10002044,419.136,4,0.2,-68.1096
CA-2014-107573,OFF-EN-10001099,23.472,3,0.2,7.6284
CA-2015-156608,OFF-BI-10004140,3.592,4,0.8,-6.286
CA-2017-134495,TEC-PH-10004897,23.976,3,0.2,-5.6943
CA-2017-134495,OFF-LA-10000262,6.264,3,0.2,2.0358
CA-2017-134495,OFF-AP-10002222,20.808,3,0.2,1.8207
CA-2017-134495,FUR-CH-10003774,218.352,3,0.2,-19.1058
CA-2017-164098,OFF-ST-10000615,18.16,2,0.2,1.816
CA-2014-105249,OFF-SU-10001225,7.36,2,0.0,0.1472
CA-2014-105249,OFF-LA-10002043,41.4,4,0.0,19.872
CA-2014-105249,FUR-BO-10000330,411.332,4,0.15,-4.8392
CA-2015-113523,OFF-BI-10001249,7.656,4,0.7,-6.1248
CA-2017-117821,TEC-AC-10004469,63.92,2,0.2,19.176
CA-2017-164378,OFF-AR-10001177,6.56,2,0.0,1.9024
CA-2017-164378,OFF-LA-10000634,7.83,3,0.0,3.6018
CA-2017-164378,TEC-AC-10004708,41.9,2,0.0,8.799
CA-2017-164378,FUR-CH-10002084,664.146,6,0.1,88.5528
CA-2017-164378,OFF-PA-10004519,8.96,2,0.0,4.3904
CA-2017-127782,FUR-FU-10001847,3.312,1,0.2,0.6624
CA-2017-127782,OFF-AP-10001962,20.136,3,0.2,1.2585
CA-2017-127782,OFF-EN-10003845,8.856,3,0.2,2.8782
CA-2017-127782,TEC-PH-10001817,859.2,4,0.4,-186.16
US-2016-162026,OFF-PA-10000167,61.96,2,0.0,27.882
CA-2016-150000,OFF-EN-10002973,17.92,4,0.0,8.6016
CA-2015-168529,FUR-FU-10001588,145.9,5,0.0,62.737
US-2017-152569,OFF-PA-10001736,56.704,2,0.2,19.1376
US-2017-152569,TEC-PH-10002185,11.12,2,0.2,3.475
US-2014-137680,OFF-PA-10000174,32.896,4,0.2,11.1024
US-2014-137680,OFF-PA-10000069,22.776,3,0.2,7.6869
CA-2015-103177,TEC-PH-10004979,239.97,3,0.0,2.3997
CA-2015-103177,OFF-AP-10004540,160.32,2,0.0,44.8896
CA-2015-103177,TEC-PH-10001527,128.85,3,0.0,3.8655
US-2016-138408,TEC-AC-10003870,1319.96,4,0.0,527.984
CA-2017-117667,FUR-CH-10004540,239.96,10,0.3,-10.284
CA-2017-117667,FUR-FU-10004093,54.768,2,0.2,6.846
CA-2017-117667,OFF-AR-10000716,13.392,3,0.2,3.1806
CA-2017-117667,OFF-PA-10002709,23.92,5,0.2,8.671
CA-2017-117667,TEC-AC-10000580,255.968,4,0.2,-28.7964
CA-2016-110982,OFF-BI-10000829,21.552,6,0.2,7.0044
CA-2016-110982,OFF-AP-10004859,58.24,4,0.0,15.7248
CA-2016-147123,OFF-PA-10000575,80.28,12,0.0,36.9288
CA-2017-154501,OFF-AR-10002804,9.78,2,0.0,4.0098
CA-2017-166933,OFF-FA-10002676,1.81,1,0.0,0.6516
CA-2015-142055,OFF-PA-10003465,37.94,2,0.0,18.2112
CA-2015-137106,TEC-PH-10000011,79.96,5,0.2,27.986
CA-2017-136609,OFF-PA-10004381,115.296,3,0.2,40.3536
CA-2017-160885,TEC-PH-10001795,2479.96,4,0.0,743.988
US-2016-167472,TEC-AC-10001109,179.94,6,0.0,75.5748
US-2016-167472,TEC-AC-10003038,26.85,3,0.0,5.1015
US-2016-167472,TEC-AC-10003174,323.37,3,0.0,129.348
US-2016-167472,OFF-PA-10000157,59.94,3,0.0,28.1718
US-2016-167472,OFF-BI-10001721,64.14,3,0.0,30.7872
US-2016-167472,OFF-BI-10000591,11.67,3,0.0,5.6016
US-2016-167472,OFF-PA-10001534,12.96,2,0.0,6.2208
CA-2015-120551,OFF-BI-10002071,17.43,3,0.0,8.0178
US-2017-150595,FUR-CH-10000513,181.986,2,0.3,-54.5958
US-2017-150595,OFF-BI-10003274,1.592,2,0.8,-2.6268
US-2017-150595,OFF-SU-10000381,22.344,3,0.2,2.5137
CA-2016-134936,FUR-TA-10001086,455.97,6,0.5,-218.8656
CA-2016-134936,OFF-BI-10000174,10.44,6,0.7,-7.656
CA-2016-134936,OFF-BI-10002103,5.214,2,0.7,-4.1712
CA-2017-102967,OFF-ST-10001590,67.4,5,0.0,17.524
CA-2017-151008,FUR-FU-10002396,25.16,2,0.0,10.5672
CA-2017-151008,TEC-PH-10002807,126.56,4,0.2,47.46
CA-2014-159800,OFF-AP-10004859,43.68,3,0.0,11.7936
CA-2014-159800,TEC-AC-10003447,139.93,7,0.0,34.9825
US-2014-159618,OFF-AR-10003183,2.672,1,0.2,0.334
US-2014-159618,OFF-SU-10000432,16.656,6,0.2,-3.123
US-2014-159618,TEC-AC-10004995,79.512,3,0.2,20.8719
US-2014-159618,OFF-PA-10004100,36.288,7,0.2,12.7008
US-2014-159618,FUR-BO-10004467,67.9932,1,0.32,-12.9987
CA-2017-116113,FUR-FU-10002963,10.16,2,0.0,3.4544
CA-2015-125066,FUR-FU-10003829,6.16,2,0.0,1.9712
CA-2015-125066,OFF-AR-10003582,56.3,2,0.0,15.764
US-2015-114741,OFF-PA-10000048,6.48,1,0.0,3.1104
US-2015-114741,OFF-ST-10000078,1325.85,5,0.0,238.653
US-2015-114741,OFF-LA-10004853,14.94,3,0.0,6.8724
CA-2017-133263,OFF-BI-10001153,34.54,1,0.0,17.27
CA-2017-133263,TEC-CO-10001449,2999.95,5,0.0,1439.976
CA-2017-133263,OFF-BI-10000474,64.12,4,0.0,30.7776
CA-2017-157966,OFF-AR-10000799,19.456,4,0.2,2.1888
CA-2017-157966,TEC-MA-10002109,209.986,2,0.3,8.9994
CA-2017-157966,OFF-AR-10003338,29.76,5,0.2,1.86
CA-2017-157966,FUR-CH-10003606,89.768,1,0.3,-2.5648
CA-2017-157966,TEC-CO-10001449,959.984,2,0.2,335.9944
CA-2017-157966,OFF-PA-10001934,15.552,3,0.2,5.6376
CA-2017-157966,TEC-PH-10001527,34.36,1,0.2,-7.3015
CA-2014-151162,OFF-PA-10001033,98.376,3,0.2,35.6613
CA-2014-151162,OFF-BI-10003719,29.94,4,0.7,-23.952
CA-2014-151162,OFF-PA-10003036,17.472,3,0.2,5.6784
CA-2014-151162,TEC-PH-10001870,36.738,1,0.4,-9.1845
CA-2014-151162,TEC-PH-10001809,179.94,2,0.4,-44.985
CA-2016-136686,FUR-FU-10004979,383.64,6,0.0,122.7648
CA-2016-136686,OFF-AP-10002350,56.52,3,0.0,15.8256
CA-2017-137498,OFF-AR-10003829,6.56,2,0.0,1.9024
CA-2017-137498,FUR-CH-10003833,243.92,5,0.2,-15.245
CA-2017-137498,OFF-PA-10000143,47.52,9,0.0,22.8096
CA-2017-163818,FUR-FU-10000076,19.98,1,0.0,8.5914
CA-2016-161158,OFF-AR-10000462,8.0,5,0.0,3.44
CA-2014-116673,FUR-FU-10003829,6.16,2,0.0,1.9712
CA-2017-105333,OFF-ST-10002182,83.56,4,0.0,1.6712
CA-2017-105333,TEC-PH-10001468,546.06,3,0.0,163.818
CA-2017-105333,OFF-ST-10001809,269.49,3,0.0,5.3898
CA-2015-149993,OFF-FA-10001561,10.9,5,0.0,3.597
CA-2014-168158,OFF-BI-10001759,6.096,2,0.2,2.2098
CA-2016-115224,OFF-ST-10000615,34.05,3,0.0,9.534
CA-2016-115224,OFF-ST-10003816,352.38,2,0.0,81.0474
CA-2014-164742,FUR-CH-10002880,245.98,2,0.0,27.0578
CA-2014-164742,OFF-BI-10004738,18.94,1,0.0,9.47
US-2017-108014,OFF-BI-10003984,59.913,7,0.7,-45.9333
CA-2017-160325,TEC-PH-10000984,391.98,2,0.0,109.7544
CA-2017-160325,TEC-PH-10001944,437.85,3,0.0,131.355
CA-2015-159779,OFF-BI-10002735,68.62,2,0.0,32.2514
CA-2017-151176,OFF-SU-10001165,25.02,3,0.0,6.5052
CA-2017-151176,OFF-AR-10000614,10.71,3,0.0,2.7846
CA-2014-108903,OFF-AR-10004010,55.984,2,0.2,4.1988
CA-2014-108903,OFF-EN-10004030,14.48,5,0.2,4.887
CA-2014-108903,TEC-AC-10003023,142.488,3,0.2,-3.5622
CA-2016-117919,OFF-ST-10003572,14.16,1,0.2,1.062
CA-2016-117919,OFF-PA-10004353,79.92,5,0.2,27.972
CA-2015-142475,OFF-BI-10003718,590.352,6,0.2,206.6232
CA-2016-134516,FUR-FU-10001546,17.088,2,0.2,1.068
CA-2016-134516,FUR-CH-10002880,98.392,1,0.2,-11.0691
CA-2017-105193,OFF-AR-10001547,11.05,5,0.0,2.9835
CA-2015-168634,OFF-AP-10001626,7.78,2,0.0,2.0228
CA-2017-117198,TEC-AC-10003033,659.9,2,0.0,217.767
CA-2015-145828,TEC-AC-10002323,53.04,3,0.2,-4.641
CA-2017-121027,TEC-AC-10002049,843.9,2,0.0,371.316
CA-2017-121027,TEC-AC-10002253,1496.16,9,0.0,224.424
CA-2016-147431,OFF-ST-10003994,117.96,2,0.0,5.898
CA-2016-158001,OFF-AR-10002399,21.3,5,0.0,8.733
CA-2016-158001,OFF-AP-10002118,1040.8,5,0.0,281.016
CA-2016-158001,OFF-AR-10001954,29.34,6,0.0,7.9218
CA-2017-125745,FUR-FU-10001591,19.52,2,0.2,5.368
CA-2015-101154,OFF-ST-10004186,443.92,4,0.0,8.8784
US-2016-124163,TEC-AC-10001908,499.95,5,0.0,174.9825
US-2016-124163,OFF-AR-10000817,3.04,1,0.0,1.0336
US-2016-124163,FUR-CH-10004218,201.96,2,0.0,50.49
US-2016-124163,FUR-FU-10000755,68.64,11,0.0,17.16
CA-2016-121748,TEC-AC-10003063,100.0,4,0.0,21.0
CA-2016-121748,TEC-AC-10002637,359.98,2,0.0,21.5988
CA-2014-126683,FUR-FU-10001706,6.16,2,0.0,2.9568
CA-2014-126683,FUR-TA-10002958,2348.82,9,0.0,399.2994
CA-2017-148810,OFF-LA-10004689,13.872,6,0.2,4.6818
CA-2017-148810,FUR-CH-10001545,273.552,3,0.2,-13.6776
US-2016-146066,FUR-TA-10002530,815.292,9,0.4,-339.705
CA-2014-127614,TEC-AC-10001432,234.45,3,0.0,103.158
CA-2014-127614,FUR-TA-10003715,1256.22,6,0.0,75.3732
CA-2014-127614,OFF-BI-10003291,17.46,2,0.0,8.2062
CA-2016-101742,OFF-BI-10004187,10.528,7,0.2,3.6848
CA-2015-134943,OFF-BI-10000666,152.8,5,0.0,76.4
CA-2017-123022,OFF-BI-10002225,82.56,5,0.2,28.896
CA-2017-123022,TEC-AC-10000474,284.97,3,0.0,85.491
CA-2017-113208,FUR-FU-10004245,60.84,3,0.0,23.1192
CA-2014-154893,FUR-CH-10004287,1325.76,6,0.2,149.148
CA-2014-154893,FUR-CH-10000595,572.16,3,0.2,35.76
CA-2014-147900,OFF-PA-10003063,28.8,9,0.2,10.08
CA-2017-106355,OFF-AR-10000246,11.12,4,0.0,2.8912
CA-2016-127985,FUR-FU-10003274,7.04,4,0.0,3.0976
CA-2015-166604,OFF-EN-10004147,17.94,3,0.0,8.7906
CA-2017-120719,OFF-BI-10002103,34.76,5,0.2,11.297
CA-2017-127117,FUR-FU-10004018,74.45,5,0.0,20.1015
CA-2015-104241,FUR-FU-10001473,192.22,14,0.0,69.1992
CA-2017-168179,OFF-PA-10001800,19.44,3,0.0,9.3312
CA-2017-142342,OFF-PA-10004609,32.4,5,0.0,15.552
CA-2017-142342,OFF-EN-10002592,57.9,5,0.0,28.95
CA-2017-142342,OFF-ST-10002957,10.56,2,0.0,0.0
CA-2017-142342,FUR-BO-10002613,1194.165,5,0.15,210.735
CA-2017-109099,OFF-PA-10001033,40.99,1,0.0,20.0851
US-2014-134187,OFF-AR-10000940,2.94,1,0.0,0.7938
CA-2016-145261,OFF-BI-10001670,45.24,4,0.7,-30.16
CA-2016-145261,OFF-AR-10004078,18.688,4,0.2,2.336
CA-2016-145261,OFF-PA-10003036,11.648,2,0.2,3.7856
CA-2016-145261,TEC-AC-10000991,112.776,3,0.2,-8.4582
CA-2016-145261,FUR-TA-10002530,377.45,5,0.5,-264.215
CA-2016-145261,OFF-LA-10000407,15.936,4,0.2,5.1792
CA-2016-145261,TEC-PH-10004833,28.68,3,0.2,-7.17
CA-2016-108875,FUR-FU-10002671,21.44,2,0.2,7.504
CA-2016-108875,OFF-ST-10001370,511.056,9,0.2,-95.823
CA-2016-141957,OFF-AR-10000914,18.656,2,0.2,1.3992
CA-2016-141957,OFF-BI-10001116,11.088,7,0.7,-8.1312
CA-2016-141957,OFF-ST-10002276,66.688,1,0.2,4.168
CA-2016-141957,OFF-ST-10004340,99.488,2,0.2,8.7052
CA-2016-142405,OFF-LA-10004093,14.62,2,0.0,6.8714
CA-2016-142405,OFF-BI-10004728,53.984,14,0.2,17.5448
CA-2016-142405,TEC-AC-10003095,389.97,3,0.0,132.5898
CA-2015-141012,FUR-FU-10003192,355.36,4,0.0,92.3936
CA-2015-141012,TEC-PH-10004522,140.376,3,0.2,8.7735
CA-2017-127922,OFF-EN-10003068,15.84,2,0.2,5.544
CA-2017-127922,OFF-PA-10001204,8.448,2,0.2,2.64
CA-2016-146318,OFF-PA-10003953,12.96,2,0.0,6.2208
CA-2014-135993,TEC-PH-10001552,57.408,6,0.2,5.7408
CA-2014-135993,TEC-AC-10004877,27.6,4,0.0,2.208
CA-2014-126802,FUR-FU-10000193,38.976,3,0.6,-50.6688
CA-2016-143924,OFF-FA-10000735,20.44,7,0.0,9.198
CA-2016-143924,OFF-PA-10002120,109.92,2,0.0,53.8608
CA-2016-141551,OFF-BI-10001249,6.38,1,0.0,2.9348
CA-2016-141551,OFF-PA-10001569,6.48,1,0.0,3.1104
CA-2014-164315,OFF-PA-10004248,15.84,3,0.0,7.128
CA-2014-164315,TEC-PH-10001128,1049.93,7,0.0,293.9804
CA-2014-164315,OFF-AP-10003842,154.9,5,0.0,40.274
CA-2015-131072,OFF-BI-10002794,98.352,3,0.2,35.6526
CA-2014-131541,OFF-FA-10000621,14.32,5,0.2,5.191
CA-2014-131541,FUR-FU-10003623,129.888,6,0.2,12.9888
CA-2014-131541,OFF-EN-10000781,48.944,7,0.2,16.5186
CA-2015-119550,FUR-CH-10002044,275.058,3,0.3,-90.3762
US-2015-138093,OFF-AR-10000817,27.36,9,0.0,9.3024
US-2015-138093,OFF-PA-10001509,44.75,5,0.0,20.585
US-2015-138093,TEC-PH-10004667,134.99,1,0.0,36.4473
US-2015-138093,OFF-PA-10000143,26.4,5,0.0,12.672
US-2015-138093,FUR-CH-10000785,542.94,3,0.0,141.1644
CA-2016-126165,FUR-TA-10001676,71.088,2,0.2,-1.7772
CA-2017-126123,OFF-BI-10000309,27.396,9,0.8,-42.4638
CA-2017-126123,OFF-BI-10004224,13.456,1,0.8,-23.548
CA-2016-143441,OFF-LA-10002312,11.84,1,0.2,4.44
CA-2017-148320,OFF-PA-10003022,35.88,6,0.0,17.5812
CA-2016-125661,OFF-EN-10001532,40.752,3,0.2,15.282
CA-2016-125661,TEC-AC-10004855,139.96,5,0.2,-22.7435
US-2014-123519,OFF-AR-10003829,2.624,1,0.2,0.2952
US-2014-123519,FUR-TA-10002645,136.53,1,0.4,-52.3365
US-2014-123519,TEC-AC-10003033,263.96,1,0.2,42.8935
CA-2014-155593,OFF-SU-10002522,11.64,3,0.0,3.3756
CA-2017-136000,OFF-BI-10004828,40.176,3,0.2,14.5638
US-2015-160857,FUR-FU-10001095,79.44,3,0.0,30.1872
US-2015-160857,OFF-SU-10000157,357.93,3,0.0,7.1586
US-2015-160857,FUR-CH-10002647,127.764,2,0.1,21.294
US-2015-160857,TEC-CO-10004115,2799.944,7,0.2,1014.9797
US-2015-160857,OFF-PA-10003363,19.44,3,0.0,9.3312
CA-2017-115805,TEC-PH-10003092,36.792,1,0.2,4.1391
US-2014-143707,TEC-PH-10003655,5.94,3,0.0,1.6038
CA-2017-116939,OFF-ST-10001476,177.55,5,0.0,47.9385
CA-2015-124107,TEC-AC-10004993,619.95,5,0.0,111.591
CA-2015-124107,TEC-PH-10003875,29.16,3,0.0,8.4564
CA-2015-124107,OFF-EN-10003286,57.96,7,0.0,27.2412
CA-2015-124107,OFF-AP-10003971,29.403,3,0.1,5.2272
CA-2017-126550,OFF-ST-10001031,81.4,5,0.0,21.164
CA-2015-138674,OFF-FA-10000304,8.72,5,0.2,2.289
CA-2015-138674,TEC-AC-10000358,91.176,3,0.2,4.5588
CA-2015-138674,TEC-AC-10002800,159.968,4,0.2,29.994
CA-2016-165820,OFF-PA-10004735,12.96,2,0.0,6.2208
CA-2014-103191,OFF-ST-10002574,331.536,3,0.2,-82.884
CA-2015-103933,TEC-AC-10004171,899.91,9,0.0,395.9604
CA-2015-110548,TEC-PH-10002922,946.344,7,0.2,118.293
CA-2017-117324,TEC-AC-10003023,178.11,3,0.0,32.0598
CA-2017-117324,OFF-AP-10003590,1089.75,3,0.0,305.13
CA-2017-117324,OFF-LA-10003510,61.06,2,0.0,28.0876
CA-2017-117324,FUR-BO-10003159,459.92,4,0.0,41.3928
CA-2017-117324,OFF-PA-10002713,27.52,4,0.0,12.6592
CA-2017-143574,FUR-BO-10002598,638.82,9,0.0,185.2578
CA-2017-143574,OFF-SU-10002537,30.69,3,0.0,7.9794
CA-2017-143574,FUR-FU-10003976,25.16,2,0.0,8.5544
CA-2014-111773,OFF-BI-10000174,13.92,3,0.2,4.872
CA-2014-148614,OFF-PA-10002893,19.36,2,0.0,9.2928
CA-2014-148614,FUR-FU-10003194,19.3,2,0.0,5.79
CA-2017-156139,OFF-BI-10004233,38.376,3,0.2,13.4316
US-2017-147886,OFF-PA-10000232,12.96,2,0.0,6.3504
US-2017-147886,FUR-FU-10001095,26.48,1,0.0,10.0624
US-2017-147886,TEC-MA-10004679,532.72,2,0.2,53.272
US-2017-147886,OFF-PA-10003651,26.72,4,0.0,12.8256
US-2017-147886,OFF-PA-10000743,20.04,3,0.0,9.6192
US-2017-147886,OFF-ST-10002743,795.48,7,0.0,7.9548
US-2017-147886,FUR-FU-10003829,21.56,7,0.0,6.8992
